United Kingdom,2003,1320.767371,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
United Kingdom,2002,1495.225167,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
United Kingdom,2001,1454.100231,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
United Kingdom,2000,1817.671262,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
United Kingdom,1999,1497.700856,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
United Kingdom,1998,1328.715588,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
United Kingdom,1997,1280.079286,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
United Kingdom,1996,1305.702464,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
United Kingdom,1995,1264.370428,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
United Kingdom,1994,1223.437811,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
United Kingdom,1993,1182.895332,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
United Kingdom,1992,1358.24564,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
United Kingdom,1991,1318.537525,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
United Kingdom,1990,1279.061171,sulphur_hexafluoride_sf6_emissions_in_kilotonne_co2_equivalent
